season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev,home_pregame_roster_quality_idx,away_pregame_roster_quality_idx,home_pregame_top6_points_pg,away_pregame_top6_points_pg,home_pregame_top4_avg_toi,away_pregame_top4_avg_toi,home_pregame_goalie_save_pct,away_pregame_goalie_save_pct,home_pregame_skater_points_pg_last5,away_pregame_skater_points_pg_last5,home_pregame_skater_points_pg_last3,away_pregame_skater_points_pg_last3,home_pregame_skater_points_pg_last10,away_pregame_skater_points_pg_last10,home_pregame_skater_two_way_idx_last5,away_pregame_skater_two_way_idx_last5,home_pregame_skater_two_way_idx_last3,away_pregame_skater_two_way_idx_last3,home_pregame_skater_two_way_idx_last10,away_pregame_skater_two_way_idx_last10,home_pregame_skater_points_pg_ewm,away_pregame_skater_points_pg_ewm,home_pregame_skater_two_way_idx_ewm,away_pregame_skater_two_way_idx_ewm,home_pregame_goalie_save_pct_last10,away_pregame_goalie_save_pct_last10,home_pregame_goalie_save_pct_ewm,away_pregame_goalie_save_pct_ewm,home_pregame_goalie_save_pct_last3,away_pregame_goalie_save_pct_last3,home_pregame_goalie_shots_against_pg_last5,away_pregame_goalie_shots_against_pg_last5,home_pregame_goalie_shots_against_pg_trend,away_pregame_goalie_shots_against_pg_trend,home_pregame_goalie_recent_starts_last5,away_pregame_goalie_recent_starts_last5,home_pregame_goalie_days_since_last_start,away_pregame_goalie_days_since_last_start,home_pregame_recent_form_adj_last5,away_pregame_recent_form_adj_last5,home_pregame_recent_form_adj_last10,away_pregame_recent_form_adj_last10,home_pregame_recent_form_volatility_last5,away_pregame_recent_form_volatility_last5,home_pregame_recent_form_volatility_last10,away_pregame_recent_form_volatility_last10,home_pregame_lineup_continuity_pct,away_pregame_lineup_continuity_pct,home_pregame_lineup_continuity_ewm,away_pregame_lineup_continuity_ewm,home_pregame_lineup_stability_last5,away_pregame_lineup_stability_last5,home_pregame_roster_turnover_count,away_pregame_roster_turnover_count,home_pregame_core_retention_pct,away_pregame_core_retention_pct,home_pregame_key_contributor_continuity_pct,away_pregame_key_contributor_continuity_pct,home_pregame_key_contributor_change_rate_last5,away_pregame_key_contributor_change_rate_last5,home_pregame_lineup_change_rate_last5,away_pregame_lineup_change_rate_last5,home_pregame_roster_games_covered,away_pregame_roster_games_covered,home_pregame_roster_data_coverage_pct,away_pregame_roster_data_coverage_pct,home_pregame_injury_count,away_pregame_injury_count,home_pregame_top9_points_pg,away_pregame_top9_points_pg,home_pregame_depth_points_share_last5,away_pregame_depth_points_share_last5,home_pregame_special_teams_contributor_share_last5,away_pregame_special_teams_contributor_share_last5,home_pregame_confirmed_starters_count,away_pregame_confirmed_starters_count,home_pregame_goalie_starter_certainty,away_pregame_goalie_starter_certainty,home_pregame_goalie_starter_quality_gap_last5,away_pregame_goalie_starter_quality_gap_last5,home_pregame_goalie_starter_quality_gap_last10,away_pregame_goalie_starter_quality_gap_last10,delta_pregame_roster_quality_idx_home_minus_away,delta_pregame_goalie_save_pct_home_minus_away,delta_pregame_skater_points_pg_last5_home_minus_away,delta_pregame_skater_two_way_idx_last5_home_minus_away,delta_pregame_recent_form_adj_last5_home_minus_away,delta_pregame_recent_form_volatility_last5_home_minus_away,delta_pregame_lineup_continuity_pct_home_minus_away,delta_pregame_roster_turnover_count_home_minus_away,delta_pregame_injury_count_home_minus_away,delta_pregame_goalie_shots_against_pg_trend_home_minus_away,delta_pregame_goalie_recent_starts_last5_home_minus_away,delta_pregame_goalie_days_since_last_start_home_minus_away,delta_pregame_top9_points_pg_home_minus_away,delta_pregame_depth_points_share_last5_home_minus_away,delta_pregame_special_teams_contributor_share_last5_home_minus_away,delta_pregame_key_contributor_continuity_pct_home_minus_away,delta_pregame_lineup_change_rate_last5_home_minus_away,delta_pregame_goalie_starter_certainty_home_minus_away,delta_pregame_goalie_starter_quality_gap_last5_home_minus_away,delta_pregame_goalie_starter_quality_gap_last10_home_minus_away,home_roster_source_tag,away_roster_source_tag,home_roster_source_stats_through_date,away_roster_source_stats_through_date,season_lookup,home_power_play_pct,away_power_play_pct,home_penalty_kill_pct,away_penalty_kill_pct,delta_power_play_pct_home_minus_away,delta_penalty_kill_pct_home_minus_away,game_date_dt,games_since_deadline,games_until_deadline,home_home_vs_away_win_pct_diff,away_home_vs_away_win_pct_diff,home_gd_volatility_last5,away_gd_volatility_last5,home_momentum_10game_trend,home_momentum_trend_direction,away_momentum_10game_trend,away_momentum_trend_direction,delta_pregame_top6_points_pg_home_minus_away,delta_pregame_top4_avg_toi_home_minus_away,delta_pregame_skater_points_pg_last3_home_minus_away,delta_pregame_skater_points_pg_last10_home_minus_away,delta_pregame_skater_two_way_idx_last3_home_minus_away,delta_pregame_skater_two_way_idx_last10_home_minus_away,delta_pregame_skater_points_pg_ewm_home_minus_away,delta_pregame_skater_two_way_idx_ewm_home_minus_away,delta_pregame_goalie_save_pct_last10_home_minus_away,delta_pregame_goalie_save_pct_ewm_home_minus_away,delta_pregame_goalie_save_pct_last3_home_minus_away,delta_pregame_goalie_shots_against_pg_last5_home_minus_away,delta_pregame_recent_form_volatility_last10_home_minus_away,delta_pregame_lineup_continuity_ewm_home_minus_away,delta_pregame_lineup_stability_last5_home_minus_away,delta_pregame_core_retention_pct_home_minus_away,delta_pregame_key_contributor_change_rate_last5_home_minus_away,delta_pregame_roster_games_covered_home_minus_away,delta_pregame_roster_data_coverage_pct_home_minus_away,delta_pregame_confirmed_starters_count_home_minus_away,delta_gd_volatility_last5_home_minus_away,lineup_continuity_gap,lineup_stability_gap,core_retention_gap,lineup_continuity_x_recent_form,lineup_stability_x_coverage,lineup_turnover_relief,goalie_certainty_gap,goalie_latency_gap,goalie_certainty_x_latency,goalie_certainty_x_quality_gap,goalie_freshness_edge,special_teams_net_edge,special_teams_balance_edge,special_teams_form_x_recent_form,special_teams_form_x_quality,schedule_compression_relief,opponent_adjusted_rest_edge,travel_adjusted_rest_edge,microtrend_skater_points_accel,microtrend_two_way_accel,microtrend_goalie_save_accel,microtrend_form_accel,microtrend_volatility_penalty,microtrend_goalie_workload_edge,home_away_split_edge,home_away_split_form_edge,home_away_split_momentum_direction,deadline_pressure_edge,is_synthetic,data_source
20152016,20152016000001,2015-10-01,NJD,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NJD,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,21.0,21.0,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-01,273,92,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007103053135546661,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000002,2015-10-01,WPG,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WPG,0.0,4.311149425287352,,1.1666666666666667,,21.48333333333333,,0.8620689655172413,,0.4375,,0.4375,,0.4375,,0.55,,0.55,,0.55,,0.4375,,0.55,,0.8620689655172413,,0.8620689655172413,,0.8620689655172413,,29.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.8095238095238095,,,,,0.0,8.0,,0.9285714285714286,,1.0,,,,,0.0,17.0,0.0,0.8095238095238095,0.0,1.0,,0.7777777777777778,,0.0,0.0,0.05,21.0,21.0,1.0,1.0,,,,,-4.311149425287352,,,,,,,-8.0,-1.0,,,,,,-0.05,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-01,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-01,273,92,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,-17.0,-0.8095238095238095,0.0,,-0.8095238095238095,0.0,-0.9285714285714286,-0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007103053135546661,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000003,2015-10-01,PHI,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PHI,0.0,2.088523901020872,,0.75,,15.44375,,0.8855799373040751,,0.3,,0.3,,0.3,,0.2234999999999999,,0.2234999999999999,,0.2234999999999999,,0.31,,0.23935,,0.8855799373040751,,0.878526645768025,,0.8855799373040751,,36.5,,0.0,,2.0,,0.0,,,,,,2.199921296223506,,2.199921296223506,,0.8095238095238095,,0.8095238095238095,,0.8095238095238095,0.0,8.0,,0.7857142857142857,,1.0,,0.1666666666666666,,0.3809523809523809,0.0,21.0,0.0,1.0,0.0,3.0,,0.6666666666666666,,0.25,0.0,0.05,21.0,21.0,1.0,1.0,,,,,-2.088523901020872,,,,,,,-8.0,-3.0,,,,,,-0.05,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-01,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-01,273,92,,0.0,,2.199921296223506,,,,,,,,,,,,,,,,,,,,,,-21.0,-1.0,0.0,,-0.8095238095238095,-0.8095238095238095,-0.7857142857142857,-0.0,-0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007103053135546661,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000004,2015-10-02,CGY,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,LAK,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,21.0,21.0,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-02,274,91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233201581027668,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000005,2015-10-02,MTL,EDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,EDM,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,21.0,21.0,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-02,274,91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007233201581027668,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000006,2015-10-03,OTT,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,MIN,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,21.0,21.0,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-03,275,90,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007365822583213888,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000007,2015-10-03,TOR,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,historical_game_rosters+historical_player_game_stats,,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-03,275,90,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007365822583213888,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000008,2015-10-03,ANA,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,LAK,0.0,5.205916666666668,,0.1666666666666666,,20.3125,,0.925,,0.0625,,0.0625,,0.0625,,0.16375,,0.16375,,0.16375,,0.0625,,0.16375,,0.925,,0.925,,0.925,,40.0,,0.0,,1.0,,1.0,,,,,,0.0,,0.0,,0.8571428571428571,,,,,0.0,6.0,,0.9285714285714286,,0.8333333333333334,,,,,0.0,18.0,0.0,0.8571428571428571,0.0,1.0,,0.1111111111111111,,0.0,0.0,0.0,21.0,21.0,,1.0,,0.0469512195121951,,0.0469512195121951,-5.205916666666668,,,,,,,-6.0,-1.0,,,,,,0.0,,,,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-02,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-03,275,90,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,-18.0,-0.8571428571428571,0.0,,-0.8571428571428571,0.0,-0.9285714285714286,-0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007365822583213888,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000009,2015-10-04,WSH,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WSH,0.0,7.190073055197248,,0.6666666666666666,,16.416666666666664,,0.9125,,0.2222222222222222,,0.2222222222222222,,0.2222222222222222,,0.2272222222222222,,0.2272222222222222,,0.2272222222222222,,0.2166666666666666,,0.2291666666666666,,0.9125,,0.91625,,0.9125,,35.0,,0.0,,2.0,,1.0,,,,,,0.0183227076291655,,0.0183227076291655,,0.8571428571428571,,0.8571428571428571,,0.8571428571428571,0.0,6.0,,0.9285714285714286,,1.0,,0.4,,0.2857142857142857,0.0,20.0,0.0,0.9523809523809524,0.0,1.0,,0.4444444444444444,,0.0,0.0,0.0526315789473684,21.0,21.0,1.0,1.0,,0.0290311653116532,,0.0290311653116532,-7.190073055197248,,,,,,,-6.0,-1.0,,,,,,-0.0526315789473684,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-03,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-04,276,89,,0.0,,0.0183227076291655,,,,,,,,,,,,,,,,,,,,,,-20.0,-0.9523809523809524,0.0,,-0.8571428571428571,-0.8571428571428571,-0.9285714285714286,-0.0,-0.04081632653061219,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007501002807862014,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000010,2015-10-04,NYR,TBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NYR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,21.0,21.0,1.0,,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,20152016,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-04,276,89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007501002807862014,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
